state,year,month,ui_first_payments_total,ui_pct_within_21_days,ui_avg_days_to_first_payment_approx
Georgia,2023,10,15962,78.83723844129808,12.311270517479013
Georgia,2023,11,16697,80.52943642570521,11.802719051326585
Georgia,2023,12,19675,75.26302414231259,12.456060991105463
Georgia,2024,1,29680,76.9743935309973,12.818194070080862
Georgia,2024,2,18427,68.04688771910783,14.426249525153308
Georgia,2024,3,16348,75.3853682407634,13.221709077563006
Georgia,2024,4,15408,78.15420560747664,12.368704569055037
Georgia,2024,5,16002,78.82764654418197,12.224628171478566
Georgia,2024,6,12754,69.13125294025404,13.341030265014897
Georgia,2024,7,20257,71.5851310658044,13.131139852890358
Georgia,2024,8,16928,73.02103024574669,13.39546904536862
Georgia,2024,9,16111,76.72397740674074,12.70597728260195
Georgia,2024,10,19605,78.53608773272126,12.316169344554961
Georgia,2024,11,14383,76.15240214141696,13.136932489744838
Georgia,2024,12,21570,80.53778395920259,11.908136300417246
Georgia,2025,1,29778,81.57028678890455,11.928873665121902
Georgia,2025,2,16723,74.97458589965915,13.772140166238115
Georgia,2025,3,16178,78.84781802447769,12.871306712819878
Georgia,2025,4,16648,81.77558865929842,12.013695338779433
Georgia,2025,5,16374,80.7133260046415,12.143459142543056
Georgia,2025,6,14677,79.19874633780746,12.420521905021463
Georgia,2025,7,19826,82.39180873600323,11.740845354584888
Georgia,2025,8,15363,80.99980472563952,12.264336392631648
Georgia,2025,9,15128,80.51956636700159,12.239522739291381
Georgia,2025,10,16969,83.84701514526489,11.577405857740585
Georgia,2025,11,14660,80.3137789904502,12.177216916780354
Georgia,2025,12,23132,83.5422790938959,11.371087670759122
Georgia,2026,1,26515,84.15613803507449,11.490269658683763
Georgia,2026,2,16512,79.08187984496125,13.02922117248062
Georgia,2026,3,15002,83.04226103186242,11.734635381949074
Georgia,2026,4,14052,81.86734984343865,11.980856817534871
Georgia,2026,5,13319,83.21195284931301,11.771078909828065
Georgia,2026,6,15422,79.54221242381014,12.46158085851381
Georgia,2026,7,16286,81.30909984035368,11.918396168488272
Hawaii,2020,1,3978,93.13725490196079,9.911261940673706
Hawaii,2020,2,2530,91.10671936758892,10.40513833992095
Hawaii,2020,3,6274,95.91966847306344,8.732467325470195
Hawaii,2020,4,109224,66.4185526990405,14.591152127737493
Hawaii,2020,5,124355,61.357404205701414,20.85245466607696
Hawaii,2020,6,43529,73.3970456477291,19.196214018240713
Hawaii,2020,7,22138,85.44132261270214,11.898816514590298
Hawaii,2020,8,14233,84.83102648773976,11.932340335839246
Hawaii,2020,9,13268,86.13958396141092,11.866370214048839
Hawaii,2020,10,7077,85.03603221704113,11.777448071216618
Hawaii,2020,11,6132,86.02413568166993,11.607632093933464
Hawaii,2020,12,4534,86.74459638288488,11.499669166299073
Hawaii,2021,1,3095,88.23909531502423,11.24071082390953
Hawaii,2021,2,2889,87.74662512980271,11.041017653167186
Hawaii,2021,3,3336,88.878896882494,10.829586330935252
Hawaii,2021,4,11237,67.50912165168639,15.510945982023673
Hawaii,2021,5,5511,75.37651968789693,16.483578297949556
Hawaii,2021,6,4623,81.35409906986804,14.282284231018819
Hawaii,2021,7,3630,86.61157024793388,11.859641873278237
Hawaii,2021,8,3926,86.9077941925624,11.676133469179828
Hawaii,2021,9,5044,91.09833465503569,10.63223632038065
Hawaii,2021,10,3682,81.04291146116242,12.704644215100489
Hawaii,2021,11,3368,81.79928741092637,13.246733966745843
Hawaii,2021,12,3020,85.72847682119206,11.990728476821191
Hawaii,2022,1,3383,88.82648536801655,10.764262488915165
Hawaii,2022,2,2673,84.32472876917322,12.135615413393191
Hawaii,2022,3,2686,87.56515264333582,11.430379746835444
Hawaii,2022,4,2665,89.23076923076924,10.680675422138837
Hawaii,2022,5,2811,88.93632159373888,10.540021344717182
Hawaii,2022,6,2977,89.31810547531072,10.557944239166947
Hawaii,2022,7,2556,89.00625978090767,10.522104851330203
Hawaii,2022,8,2915,89.67409948542024,10.73516295025729
Hawaii,2022,9,2355,88.15286624203821,11.267091295116773
Hawaii,2022,10,2377,91.29154396297855,10.119688683214136
Hawaii,2022,11,2152,90.05576208178438,10.399628252788103
Hawaii,2022,12,2013,90.9090909090909,10.367113760556384
Hawaii,2023,1,3054,92.33791748526524,10.118041912246234
Hawaii,2023,2,2351,89.62143768609103,10.790940025521055
Hawaii,2023,3,2347,89.77417980400512,10.891989774179804
Hawaii,2023,4,2149,91.15867845509538,10.257794322940903
Hawaii,2023,5,2700,91.92592592592592,10.204444444444444
Hawaii,2023,6,2537,90.97359085534096,10.446393378005519
Hawaii,2023,7,2290,91.57205240174673,10.235807860262009
Hawaii,2023,8,7057,97.23678616976052,9.071276746492844
Hawaii,2023,9,9756,77.83927839278392,13.149446494464945
Hawaii,2023,10,4579,71.21642279973793,18.28925529591614
Hawaii,2023,11,2560,82.3828125,13.89921875
Hawaii,2023,12,2007,87.2446437468859,11.357997010463379
Hawaii,2024,1,2685,88.78957169459963,10.895530726256982
Hawaii,2024,2,2257,87.32831191847585,11.474745237040318
Hawaii,2024,3,2009,86.80935788949726,11.764310602289695
Hawaii,2024,4,2384,87.70973154362416,11.658557046979865
Hawaii,2024,5,2349,87.52660706683695,11.692635163899531
Hawaii,2024,6,2249,88.26144953312584,11.378390395731437
Hawaii,2024,7,2337,85.83654257595208,11.900085579803166
Hawaii,2024,8,2424,87.16996699669967,11.788778877887788
Hawaii,2024,9,2545,88.01571709233792,11.230648330058939
Hawaii,2024,10,2475,87.31313131313131,11.80020202020202
Hawaii,2024,11,2519,80.74632790789997,16.078205637157602
Hawaii,2024,12,2105,86.74584323040379,11.731828978622328
Hawaii,2025,1,2989,89.16025426564069,11.08012713282034
Hawaii,2025,2,2376,88.17340067340066,11.45496632996633
Hawaii,2025,3,2591,89.65650328058665,10.975299112311848
Hawaii,2025,4,2430,90.98765432098766,10.601851851851851
Hawaii,2025,5,2536,91.91640378548895,10.181190851735016
Hawaii,2025,6,2887,91.9986144786976,10.36387253204018
Hawaii,2025,7,2505,91.41716566866268,10.46506986027944
Hawaii,2025,8,2416,90.93543046357617,10.710264900662251
Hawaii,2025,9,2473,91.2252325111201,10.604933279417711
Hawaii,2025,10,2673,92.4055368499813,10.480733258511036
Hawaii,2025,11,2148,90.08379888268156,10.883845437616387
Hawaii,2025,12,2487,90.83232810615199,10.589063128266988
Hawaii,2026,3,2824,90.54532577903683,10.98919971671388
Hawaii,2026,4,2674,89.04263275991025,11.171091997008228
Hawaii,2026,5,2508,89.71291866028707,11.076355661881978
Hawaii,2026,6,2969,91.68070057258336,10.390872347591781
Hawaii,2026,7,2419,89.5411326994626,11.070897064902853
Hawaii,2026,8,2342,90.56362083689154,10.996157130657558
Idaho,2020,1,9219,97.11465451784358,8.166720902484
Idaho,2020,2,5223,94.71568064330845,8.746027187440168
Idaho,2020,3,19657,98.67731596886605,7.90746299028336
Idaho,2020,4,66190,86.40580148058619,10.518023870675329
Idaho,2020,5,25790,67.96044978673905,17.77004652966266
Idaho,2020,6,22340,66.20411817367949,23.40452103849597
Idaho,2020,7,6746,85.11710643344203,12.37207233916395
Idaho,2020,8,5360,80.29850746268656,12.420988805970149
Idaho,2020,9,3390,93.952802359882,9.466371681415929
Idaho,2020,10,3191,94.578502036979,9.22610466938264
Idaho,2020,11,4445,95.14060742407199,8.965129358830147
Idaho,2020,12,9267,90.32049206863061,9.976044027193266
Idaho,2021,1,8507,87.19877747737158,11.08804513929705
Idaho,2021,2,5595,90.22341376228775,10.255942806076854
Idaho,2021,3,4197,85.79938050988801,11.495711222301644
Idaho,2021,4,4916,85.59804719283972,11.25040683482506
Idaho,2021,5,3327,74.39134355275023,14.10399759543132
Idaho,2021,6,2812,78.41394025604552,13.216216216216216
Idaho,2021,7,3219,85.98943771357564,10.990369680024852
Idaho,2021,8,1933,93.06777030522504,9.7296947749612
Idaho,2021,9,1335,90.187265917603,10.374531835205993
Idaho,2021,10,1479,92.56254225828262,9.609871534820824
Idaho,2021,11,2907,97.48882008943929,8.10732714138287
Idaho,2021,12,5091,98.56609703398153,7.793066195246514
Idaho,2022,1,8749,98.23979883415247,7.955080580637787
Idaho,2022,2,4541,97.68773397929972,8.07157013873596
Idaho,2022,3,2698,96.73832468495182,8.37916975537435
Idaho,2022,4,2090,97.79904306220095,8.056937799043062
Idaho,2022,5,1683,97.86096256684492,7.974450386215092
Idaho,2022,6,2472,98.01779935275081,7.993527508090615
Idaho,2022,7,2199,98.36289222373806,7.995225102319236
Idaho,2022,8,2270,97.62114537444934,8.216740088105727
Idaho,2022,9,1534,96.28422425032595,8.626466753585397
Idaho,2022,10,1948,97.1252566735113,8.484599589322382
Idaho,2022,11,3868,98.55222337125129,7.867761116856257
Idaho,2022,12,7148,98.46110800223839,7.878987129266928
Idaho,2023,1,9761,97.79735682819384,8.066796434791517
Idaho,2023,2,5284,96.65026495079485,8.42429977289932
Idaho,2023,3,4126,94.86185167232186,8.901841977702375
Idaho,2023,4,3504,95.86187214611871,8.653538812785389
Idaho,2023,5,3126,93.34612923864364,9.30534229046705
Idaho,2023,6,3131,96.35899073778346,8.612264452251678
Idaho,2023,7,3379,96.24149156555194,8.630068067475584
Idaho,2023,8,2586,95.7463263727765,8.886890951276103
Idaho,2023,9,1968,90.09146341463415,9.796239837398375
Idaho,2023,10,24990,98.47138855542217,7.872829131652661
Idaho,2023,11,3526,95.66080544526375,8.774532047646058
Idaho,2023,12,6225,96.96385542168674,8.31734939759036
Idaho,2024,1,10947,96.62921348314607,8.287932766968119
Idaho,2024,2,5714,95.2397619880994,8.760938046902345
Idaho,2024,3,3972,94.96475327291037,8.888469284994965
Idaho,2024,4,3189,95.3904045155221,8.898714330511131
Idaho,2024,5,2610,94.06130268199234,9.13448275862069
Idaho,2024,6,3282,94.3327239488117,8.95825716026813
Idaho,2024,7,2656,94.46536144578313,8.965361445783133
Idaho,2024,8,1921,97.34513274336283,8.274856845393025
Idaho,2024,9,1991,98.04118533400302,8.101707684580612
Idaho,2024,10,2355,97.40976645435244,8.430148619957537
Idaho,2024,11,3266,98.77526025719534,7.868952847519902
Idaho,2024,12,7899,98.7719964552475,7.8086466641347005
Idaho,2025,1,8835,97.65704584040748,8.0907753254103
Idaho,2025,2,5749,96.92120368759785,8.364585145242652
Idaho,2025,3,4523,94.14105682069422,8.888127349104577
Idaho,2025,4,3257,94.10500460546515,9.12050967147682
Idaho,2025,5,2575,97.04854368932038,8.415922330097088
Idaho,2025,6,3322,98.31426851294401,8.099187236604456
Idaho,2025,7,2729,98.2044705020154,8.1282521069989
Idaho,2025,8,2068,98.45261121856866,8.295454545454545
Idaho,2025,9,2290,95.93886462882097,8.866375545851529
Idaho,2025,10,2626,95.2018278750952,8.995620715917745
Idaho,2025,11,3939,97.10586443259712,8.404163493272405
Idaho,2025,12,7094,96.94107696645052,8.135959966168594
Idaho,2026,1,8568,95.65826330532214,8.459091970121381
Idaho,2026,2,4991,92.94730514926869,9.06762171909437
Idaho,2026,3,3869,90.12664771258723,9.80098216593435
Idaho,2026,4,2822,87.38483345145286,10.96243798724309
Idaho,2026,5,2720,85.33088235294117,11.400551470588235
Idaho,2026,6,3016,89.38992042440319,9.911472148541113
Idaho,2026,7,2710,89.55719557195572,9.863653136531365
Illinois,2020,1,91276,97.74201323458522,8.190312897147114
Illinois,2020,2,47638,96.26768546118645,8.750682228473067
Illinois,2020,3,92431,97.92602049096082,10.287100648050979
Illinois,2020,4,827873,92.96909066970417,11.310464890146195
Illinois,2020,5,402789,85.73173547440472,13.788450032150829
Illinois,2020,6,227563,87.63814855666342,13.957583174769185
Illinois,2020,7,157845,88.85172162564541,12.385026449998415
Illinois,2020,8,96516,87.50777073231382,12.728884330059264
Illinois,2020,9,76080,88.8590956887487,12.333353049421662
Illinois,2020,10,97442,91.47800743006096,11.651141191683259
Illinois,2020,11,144585,91.79444617353114,11.497904346923955
Illinois,2020,12,141291,91.11125266294385,11.702026314485707
Illinois,2021,1,108229,89.8954993578431,11.994839645566346
Illinois,2021,2,65093,87.12611187070807,12.680557049145069
Illinois,2021,3,74433,90.40479357274327,12.399103892090874
Illinois,2021,4,139045,89.20133769642922,11.849555899169333
Illinois,2021,5,71398,85.59063279083448,12.759187932435083
Illinois,2021,6,91469,90.91058172714253,11.994271283166974
Illinois,2021,7,86353,85.49558208747814,12.781212001899181
Illinois,2021,8,52091,82.89147837438328,13.858574417845693
Illinois,2021,9,27892,85.54065681915961,13.009411300731392
Illinois,2021,10,16482,83.71556849896858,13.308548719815557
Illinois,2021,11,22690,86.80035257822828,12.708483913618334
Illinois,2021,12,42006,89.42293958005999,12.126493834214159
Illinois,2022,1,70125,88.70445632798574,12.082117647058823
Illinois,2022,2,39696,84.41908504635228,12.957993248690045
Illinois,2022,3,30098,85.14519237158615,13.105771147584557
Illinois,2022,4,23324,86.86760418453096,12.38897701937918
Illinois,2022,5,28037,88.1727716945465,12.349538110354175
Illinois,2022,6,32152,86.71000248818113,12.576169445135607
Illinois,2022,7,26981,83.84048033801564,13.025573551758646
Illinois,2022,8,28067,86.84219902376456,12.594880108312253
Illinois,2022,9,22195,86.01036269430051,12.471908087407074
Illinois,2022,10,22615,88.46783108556268,12.180057483970815
Illinois,2022,11,31535,87.57253844934199,12.169557634374504
Illinois,2022,12,51235,89.37249926807847,11.903483946520932
Illinois,2023,1,77226,89.04125553570042,11.924902234998576
Illinois,2023,2,48020,88.4381507705123,12.185287380258226
Illinois,2023,3,38408,88.41907935846699,12.291228389918768
Illinois,2023,4,29839,88.4245450584805,12.44269244947887
Illinois,2023,5,35117,88.84016288407324,11.852407665802888
Illinois,2023,6,37444,93.75066766371114,9.645110030979597
Illinois,2023,7,36567,91.42669620149316,10.242377006590642
Illinois,2023,8,34724,91.63690819030066,10.24323234650386
Illinois,2023,9,26545,91.6782821623658,10.215803352797137
Illinois,2023,10,30295,92.30566100016505,10.059613797656379
Illinois,2023,11,34136,92.8257558003281,9.810053902038904
Illinois,2023,12,50680,94.19100236779795,9.641120757695344
Illinois,2024,1,88076,93.88936827285525,9.816805940324265
Illinois,2024,2,49282,92.38261434195041,9.991102227993993
Illinois,2024,3,33108,91.34952277395192,10.327911682976923
Illinois,2024,4,31773,92.54713121203537,9.850564945079155
Illinois,2024,5,33253,93.54644693711846,9.493233693200613
Illinois,2024,6,36265,94.11278091824073,9.483675720391561
Illinois,2024,7,41481,91.63231358935417,10.055736361225621
Illinois,2024,8,31554,91.65557457057743,10.150979273626165
Illinois,2024,9,28798,91.5098270713244,10.093930134037086
Illinois,2024,10,31379,92.99850218298862,9.657892220912075
Illinois,2024,11,29386,92.90818757231335,9.738208670795617
Illinois,2024,12,60398,95.44521341766283,8.94125633299116
Illinois,2025,1,89794,95.61886094839299,8.906062765886363
Illinois,2025,2,49819,93.29171601196332,9.667365864429234
Illinois,2025,3,37566,92.8392695522547,9.818093488793057
Illinois,2025,4,34971,93.30874152869521,9.631137227988905
Illinois,2025,5,33493,94.05248857970322,9.445585644761591
Illinois,2025,6,42888,94.83305353478828,9.232361033389292
Illinois,2025,7,44150,94.40770101925254,9.257157417893545
Illinois,2025,8,32038,93.19870154191896,9.575504088894437
Illinois,2025,9,32607,93.50139540589444,9.582926978869567
Illinois,2025,10,31865,94.10952455672368,9.390020398556409
Illinois,2025,11,29663,94.7746350672555,9.131224083875535
Illinois,2025,12,64411,96.10936020244989,8.705034854295073
Illinois,2026,1,75512,95.59540205530247,8.82259111134654
Illinois,2026,2,50512,94.47853975293,9.234469037060501
Illinois,2026,3,33576,92.94138670478912,9.710209673576363
Illinois,2026,4,29971,94.99849854859697,9.142904807981049
Illinois,2026,5,27330,95.60556165386022,8.879454811562386
Illinois,2026,6,39974,95.89233001450943,8.92628958823235
Illinois,2026,7,34451,94.18304258221822,9.341514034425707
Indiana,2020,1,17168,96.58667287977633,8.510892357875116
Indiana,2020,2,11734,95.06562127151867,9.071885120163627
Indiana,2020,3,42041,98.88917961038034,8.363621226897552
Indiana,2020,4,466393,91.62401665548153,10.791261875714259
Indiana,2020,5,206725,70.98222275970492,16.66219857298343
Indiana,2020,6,118517,70.0853042179603,19.32762388518103
Indiana,2020,7,64270,86.20974015870546,12.276412011825112
Indiana,2020,8,31992,83.49274818704676,12.983761565391347
Indiana,2020,9,22636,83.12422689521117,14.210019438063261
Indiana,2020,10,27172,86.42352421610482,13.257765346680406
Indiana,2020,11,34469,88.6129565696713,11.810902550117497
Indiana,2020,12,16282,78.78638987839331,13.875475985751136
Indiana,2021,1,23696,80.38909520594193,13.162917792032411
Indiana,2021,2,20500,77.2,14.844048780487805
Indiana,2021,3,19451,75.58480283790037,16.656521515603313
Indiana,2021,4,33504,88.14171442215854,11.25404429321872
Indiana,2021,5,32356,84.48510322660402,12.74327790827049
Indiana,2021,6,15584,80.17197125256673,14.14476386036961
Indiana,2021,7,10668,81.11173603299588,12.921681664791901
Indiana,2021,8,17705,87.42728042925727,11.887263484891273
Indiana,2021,9,8877,79.15962599977469,13.612706995606624
Indiana,2021,10,6286,84.80750874960229,12.213092586700604
Indiana,2021,11,6458,89.98141839578817,9.643155775781976
Indiana,2021,12,6426,89.62029256146903,10.09547152194211
Indiana,2022,1,10697,90.31504160044872,10.031130223427128
Indiana,2022,2,10503,79.65343235266114,13.34913834142626
Indiana,2022,3,8727,81.57442420075627,14.077460753981896
Indiana,2022,4,6293,87.63705704751311,11.825917686318132
Indiana,2022,5,6111,86.28702340042547,11.573637702503682
Indiana,2022,6,6730,92.24368499257058,9.802971768202081
Indiana,2022,7,6909,89.17354175712838,10.718483137936026
Indiana,2022,8,8824,89.99320036264733,10.537681323662738
Indiana,2022,9,8807,91.41591915521744,10.284659929601453
Indiana,2022,10,7628,92.76350288411118,9.794507079181962
Indiana,2022,11,7164,90.45226130653266,10.147264098269124
Indiana,2022,12,9705,90.81916537867079,10.189129314786193
Indiana,2023,1,15562,89.30086107184167,11.00478730240329
Indiana,2023,2,13518,84.31720668737978,13.066208018937713
Indiana,2023,3,8315,85.71256764882742,13.049549007817198
Indiana,2023,4,10201,94.05940594059405,10.378541319478483
Indiana,2023,5,6232,89.32926829268293,10.956675224646983
Indiana,2023,6,6320,90.94936708860759,10.628560126582279
Indiana,2023,7,6385,92.18480814408771,10.237353171495693
Indiana,2023,8,7513,91.13536536669773,10.601956608545189
Indiana,2023,9,7167,91.4608622854751,10.39940002790568
Indiana,2023,10,7540,92.57294429708223,10.160676392572944
Indiana,2023,11,8869,90.99109256962453,10.280922313676852
Indiana,2023,12,9536,91.95679530201343,10.306260486577182
Indiana,2024,1,16008,89.63643178410796,10.586800349825088
Indiana,2024,2,10436,89.1625143733231,10.907483710233807
Indiana,2024,3,6861,88.12126512170238,11.992858183938202
Indiana,2024,4,7628,91.51809124278972,10.448479286837966
Indiana,2024,5,5972,92.38111185532485,10.377930341594105
Indiana,2024,6,6048,91.83201058201058,10.373181216931217
Indiana,2024,7,10145,92.05519960571709,9.91296205027107
Indiana,2024,8,7569,90.88386841062227,10.678755449861276
Indiana,2024,9,7084,89.7656691134952,10.648574251835122
Indiana,2024,10,7289,89.58704897791192,10.78735080257923
Indiana,2024,11,7423,93.2102923346356,9.748080290987472
Indiana,2024,12,9850,93.1472081218274,9.781167512690356
Indiana,2025,1,16719,94.0606495603804,9.285453675459058
Indiana,2025,2,10003,94.42167349795062,9.227181845446365
Indiana,2025,3,6539,94.15812815415201,9.56973543355253
Indiana,2025,4,6287,94.2261810084301,9.548035629075871
Indiana,2025,5,5669,94.7257011818663,9.299523725524784
Indiana,2025,6,6142,94.67600130250733,9.364457831325302
Indiana,2025,7,5747,92.36123194710284,10.159474508439185
Indiana,2025,8,5702,92.40617327253595,10.426341634514205
Indiana,2025,9,5670,94.53262786596119,9.446913580246914
Indiana,2025,10,5314,95.5024463680843,9.154027098231088
Indiana,2025,11,4690,91.38592750533049,10.43997867803838
Indiana,2025,12,7553,84.73454256586787,11.112405666622534
Indiana,2026,1,16650,91.12312312312312,9.86093093093093
Indiana,2026,2,10391,86.1899720912328,11.21658165720335
Indiana,2026,3,7296,87.63706140350878,11.741365131578947
Indiana,2026,4,4461,88.54516924456401,11.587648509302847
Indiana,2026,5,5252,79.70297029702971,14.26456587966489
Indiana,2026,6,5598,87.81707752768845,11.204090746695249
Indiana,2026,7,5609,88.99982171510074,10.826617935460867
Iowa,2020,1,35616,90.22349505840072,11.462811657681941
Iowa,2020,2,14459,86.95622103879937,11.953420015215437
Iowa,2020,3,30572,96.32997514065158,9.096313620306162
Iowa,2020,4,249125,88.32674360260914,10.832174611138987
Iowa,2020,5,97948,80.04757626495692,14.194884020092294
Iowa,2020,6,41146,77.85446945025033,15.886611092208234
Iowa,2020,7,29490,83.55713801288573,13.229569345540861
Iowa,2020,8,15460,74.99353169469599,15.319016817593791
Iowa,2020,9,13302,77.14629379040746,14.826454668470907
Iowa,2020,10,8556,80.10752688172043,14.006720430107526
Iowa,2020,11,10378,80.86336481017537,13.96362497591058
Iowa,2020,12,21774,79.33314962799669,13.835698539542573
Iowa,2021,1,27156,78.34364413021063,14.055254823979968
Iowa,2021,2,18509,75.52542006591388,15.199281430655358
Iowa,2021,3,14894,77.01087686316637,14.74399086880623
Iowa,2021,4,14430,76.86070686070686,13.677720027720028
Iowa,2021,5,9151,70.62616107529232,17.024095727242923
Iowa,2021,6,8645,76.1017929438982,15.491844997108155
Iowa,2021,7,5921,78.26380678939368,15.066373923323763
Iowa,2021,8,6131,75.17533844397325,16.50587179905399
Iowa,2021,9,5101,75.59302097627916,15.36394824544207
Iowa,2021,10,4302,76.89446768944677,14.042538354253836
Iowa,2021,11,4603,77.7753638931132,13.780252009558984
Iowa,2021,12,13662,83.10642658468745,12.62454252671644
Iowa,2022,1,23817,83.47818784901541,12.461120208254608
Iowa,2022,2,13401,79.44183269905231,13.41370047011417
Iowa,2022,3,6742,84.88579056659745,12.677024621773954
Iowa,2022,4,4302,83.51929335192933,12.255230125523013
Iowa,2022,5,3903,83.67922111196515,12.269536254163464
Iowa,2022,6,5712,86.02941176470588,11.768469887955183
Iowa,2022,7,4744,82.50421585160203,12.291736930860035
Iowa,2022,8,5169,83.42039079125556,12.268620622944477
Iowa,2022,9,3704,80.83153347732181,12.645653347732182
Iowa,2022,10,3942,82.09030948756975,12.309233891425672
Iowa,2022,11,4427,82.13236955048565,12.55952112039756
Iowa,2022,12,13989,85.48859818428765,12.04296232754307
Iowa,2023,1,24484,82.34357131187714,12.604925665740891
Iowa,2023,2,13580,80.6038291605302,13.441126656848306
Iowa,2023,3,7129,85.07504558844158,12.526090615794642
Iowa,2023,4,4310,81.11368909512761,12.749883990719258
Iowa,2023,5,5108,83.1049334377447,12.383222396241191
Iowa,2023,6,7335,84.15814587593728,12.140490797546013
Iowa,2023,7,7220,82.38227146814404,12.539819944598339
Iowa,2023,8,6738,83.25912733748886,12.683363015731672
Iowa,2023,9,4591,80.67959050315835,12.933783489435852
Iowa,2023,10,5198,83.3205078876491,12.351769911504425
Iowa,2023,11,6153,85.0967007963595,12.102226556151471
Iowa,2023,12,9634,81.16047332364542,12.679260950799252
Iowa,2024,1,27134,78.16024176310165,13.522610009582074
Iowa,2024,2,14865,75.07568113017155,14.480053817692566
Iowa,2024,3,6088,82.21090670170827,13.403827201051248
Iowa,2024,4,5983,84.79023901052983,12.621678087915761
Iowa,2024,5,7407,89.25340893749156,11.680639935196435
Iowa,2024,6,7305,88.72005475701575,11.614442162902122
Iowa,2024,7,10216,88.22435395458105,11.549823805794832
Iowa,2024,8,8487,89.25415341109932,11.538411688464711
Iowa,2024,9,6311,85.67580415148154,11.881635240057044
Iowa,2024,10,7902,89.87598076436345,11.357567704378638
Iowa,2024,11,6913,87.03891219441631,11.68508606972371
Iowa,2024,12,15459,90.34219548483084,11.3722103628954
Iowa,2025,1,29883,90.7639795201285,11.354532677442023
Iowa,2025,2,12188,87.47948802100427,11.7961519527404
Iowa,2025,3,7822,86.03937611863974,12.071592942981335
Iowa,2025,4,7427,89.3765988959203,11.588932274134914
Iowa,2025,5,5172,86.446249033256,11.895494972931168
Iowa,2025,6,4915,88.44354018311293,11.669175991861648
Iowa,2025,7,6590,67.60242792109257,15.167374810318664
Iowa,2025,8,6516,83.05709023941068,12.44413750767342
Iowa,2025,9,4594,82.67305180670441,13.14007400957771
Iowa,2025,10,4397,91.69888560382078,10.690243347737093
Iowa,2025,11,4466,93.01388266905508,10.444917151813703
Iowa,2025,12,13739,94.67937986753039,10.09793289176796
Iowa,2026,1,20311,93.90970410122593,9.95357195608291
Iowa,2026,2,9949,92.53191275505075,11.199869333601367
Iowa,2026,3,5228,93.09487375669472,10.859410864575363
Iowa,2026,4,3348,91.42771804062126,10.987604540023895
Iowa,2026,5,3895,91.50192554557125,10.702695763799744
Iowa,2026,6,5361,88.36038052602126,11.384816265622085
Iowa,2026,7,5310,84.76459510357816,11.655461393596987
Iowa,2026,8,4438,89.77016674177557,11.337201442091033
Kansas,2020,1,9022,96.6637109288406,8.413156727998226
Kansas,2020,2,6695,95.32486930545183,8.79611650485437
Kansas,2020,3,36369,99.21086639720642,7.648409359619456
Kansas,2020,4,175390,96.43081133473972,8.646120075260848
Kansas,2020,5,63162,74.7205598302777,14.4296570722903
Kansas,2020,6,41962,73.2734378723607,15.937217005862447
Kansas,2020,7,38080,84.2095588235294,11.894721638655462
Kansas,2020,8,19291,75.32009745477166,14.68223523923073
Kansas,2020,9,23702,82.49514808876887,13.476689730824402
Kansas,2020,10,35893,90.00083581756888,10.791867495054746
Kansas,2020,11,35873,89.99804867170296,10.793647032587183
Kansas,2020,12,129389,95.82035567165678,8.988364544126625
Kansas,2021,1,113929,97.26145230801639,8.849068279366975
Kansas,2021,2,6529,86.33787716342472,12.01707765354572
Kansas,2021,3,10778,71.7108925589163,18.20616069771757
Kansas,2021,4,4879,86.53412584546012,11.27116212338594
Kansas,2021,5,5892,77.88526816021725,14.252715546503733
Kansas,2021,6,5324,78.51239669421489,14.813767843726522
Kansas,2021,7,4856,85.3171334431631,12.215094728171334
Kansas,2021,8,4296,83.4729981378026,12.241387337057729
Kansas,2021,9,2804,85.8416547788873,11.726997146932954
Kansas,2021,10,2708,84.97045790251107,11.49390694239291
Kansas,2021,11,2682,88.62788963460105,10.76006711409396
Kansas,2021,12,3949,89.06052165105089,10.440111420612814
Kansas,2022,1,6630,94.84162895927601,8.744947209653091
Kansas,2022,2,5913,92.93083037375276,9.512261119567055
Kansas,2022,3,5676,93.37561663143057,9.503787878787879
Kansas,2022,4,2382,88.16120906801007,10.886649874055415
Kansas,2022,5,2180,87.11009174311927,10.905275229357798
Kansas,2022,6,3098,88.83150419625565,10.380406714009037
Kansas,2022,7,2752,89.02616279069767,10.29251453488372
Kansas,2022,8,3112,88.94601542416453,10.220115681233933
Kansas,2022,9,2543,88.47817538340543,10.42567833267794
Kansas,2022,10,2613,86.64370455415231,11.001913509376196
Kansas,2022,11,2692,88.00148588410104,10.363670133729569
Kansas,2022,12,3569,84.4214065564584,11.811431773606053
Kansas,2023,1,6316,91.49778340721976,9.850617479417354
Kansas,2023,2,4387,86.57396854342375,11.288124002735355
Kansas,2023,3,3483,86.64944013781223,11.046080964685617
Kansas,2023,4,2615,90.32504780114724,9.891013384321223
Kansas,2023,5,3176,90.30226700251889,9.882241813602015
Kansas,2023,6,3623,91.52635937068727,9.635937068727573
Kansas,2023,7,3270,91.74311926605505,9.66039755351682
Kansas,2023,8,3672,92.40196078431373,9.521786492374728
Kansas,2023,9,2902,88.59407305306685,10.308407994486561
Kansas,2023,10,3170,91.10410094637224,9.82807570977918
Kansas,2023,11,3158,91.10196326789108,9.831222292590247
Kansas,2023,12,3239,90.49089225069466,9.834671194813215
Kansas,2024,1,8389,95.577542019311,8.662415067350102
Kansas,2024,2,4714,88.84174798472635,10.646584641493424
